NREL's S823 Airfoil
   x/c        y/c
1.000000   0.000000
0.996182   0.001021
0.985647   0.004487
0.969834   0.009935
0.949208   0.016186
0.923311   0.022860
0.892433   0.030245
0.857144   0.038305
0.818037   0.046896
0.775723   0.055810
0.730810   0.064793
0.683890   0.073566
0.635537   0.081835
0.586291   0.089312
0.536666   0.095725
0.487145   0.100825
0.438182   0.104394
0.390202   0.106236
0.343554   0.106115
0.298349   0.104071
0.255030   0.100219
0.213826   0.094667
0.175150   0.087661
0.139404   0.079378
0.106993   0.069983
0.078238   0.059647
0.053489   0.048562
0.032973   0.036935
0.017013   0.025059
0.005871   0.013252
0.001538   0.006021
0.000533   0.003322
0.000235   0.002160
0.000026   0.000734
0.000174  -0.001931
0.000800  -0.004837
0.002374  -0.009387
0.010193  -0.023971
0.021425  -0.041404
0.034330  -0.059382
0.049121  -0.076692
0.065425  -0.091707
0.084347  -0.102507
0.108058  -0.109780
0.136074  -0.114432
0.168058  -0.116517
0.203782  -0.116043
0.243045  -0.113061
0.285642  -0.107692
0.331343  -0.100136
0.379872  -0.090684
0.430894  -0.079712
0.483993  -0.067673
0.538656  -0.055088
0.594258  -0.042513
0.650057  -0.030520
0.705190  -0.019649
0.758682  -0.010377
0.809471  -0.003071
0.856439   0.002045
0.898460   0.004922
0.934449   0.005687
0.963294   0.004594
0.983900   0.002540
0.996032   0.000732
1.000000   0.000000
