NREL's S825 Airfoil
   x/c        y/c
1.000000   0.000000
0.996570   0.001028
0.986818   0.004448
0.971880   0.010231
0.952717   0.017662
0.929752   0.025751
0.902833   0.033652
0.871528   0.041271
0.836114   0.048876
0.797069   0.056458
0.754897   0.063941
0.710138   0.071218
0.663351   0.078157
0.615114   0.084609
0.566008   0.090410
0.516608   0.095384
0.467478   0.099348
0.419157   0.102112
0.372156   0.103477
0.326954   0.103210
0.283877   0.100852
0.242544   0.096429
0.203250   0.090486
0.166441   0.083300
0.132516   0.075080
0.101858   0.066025
0.074808   0.056299
0.051611   0.046093
0.032528   0.035620
0.017669   0.025116
0.007250   0.014931
0.001302   0.005460
0.000279   0.002274
0.000007   0.000333
0.000133  -0.001406
0.000404  -0.002209
0.000823  -0.003044
0.001984  -0.004752
0.006527  -0.009200
0.018217  -0.016501
0.035069  -0.023802
0.056732  -0.030906
0.083012  -0.037749
0.113543  -0.044354
0.147969  -0.050900
0.185274  -0.058241
0.222707  -0.065209
0.260141  -0.069265
0.298681  -0.069043
0.339928  -0.064363
0.384494  -0.056151
0.432764  -0.045217
0.484697  -0.032983
0.539472  -0.020657
0.596075  -0.009137
0.653366   0.000870
0.710118   0.008837
0.765052   0.014417
0.816887   0.017443
0.864382   0.017898
0.906198   0.015809
0.940771   0.011862
0.967294   0.007357
0.985736   0.003455
0.996488   0.000893
1.000000   0.000000
