NREL's S822 Airfoil
   x/c        y/c
1.000000   0.000000
0.996089   0.000642
0.985048   0.003157
0.968133   0.007602
0.946046   0.013324
0.918825   0.020084
0.887037   0.028045
0.851444   0.037037
0.812782   0.046731
0.771742   0.056677
0.728946   0.066315
0.684771   0.074819
0.638946   0.081988
0.591971   0.087923
0.544321   0.092477
0.496467   0.095295
0.448320   0.096342
0.400324   0.095949
0.353012   0.094259
0.306932   0.091363
0.262594   0.087322
0.220471   0.082211
0.181021   0.076101
0.144635   0.069084
0.111706   0.061261
0.082528   0.052754
0.057423   0.043713
0.036592   0.034302
0.020310   0.024706
0.008599   0.015142
0.001760   0.006074
0.000651   0.003396
0.000138   0.001358
0.000023  -0.000542
0.000294  -0.001935
0.000443  -0.002413
0.001282  -0.004385
0.005329  -0.010118
0.015376  -0.018680
0.030216  -0.027173
0.049559  -0.035201
0.073374  -0.042563
0.101374  -0.049059
0.133441  -0.054581
0.169219  -0.059031
0.208482  -0.062361
0.250797  -0.064545
0.295834  -0.065585
0.343087  -0.065504
0.392138  -0.064340
0.442420  -0.062144
0.493444  -0.058965
0.544594  -0.054833
0.595407  -0.049596
0.645795  -0.043462
0.695149  -0.036874
0.742856  -0.030066
0.788279  -0.023032
0.831428  -0.016082
0.871626  -0.010003
0.907952  -0.005223
0.939440  -0.001945
0.965150  -0.000135
0.984246   0.000448
0.996022   0.000259
1.000000   0.000000
